Bain CM360 Report

Date/Time Generated,3/3/26 9:45 PM
Report Time Zone,Europe/London
Account ID,2558272
Date Range,1/1/25 - 2/28/26
MRC Accredited Metrics,"Clicks(Desktop Display, Desktop Rich Media, Desktop Video, In-App Display, In-App Rich Media, In-App Video, Mobile Display, Mobile Rich Media, Mobile Video)",Active View metrics are accredited only when Measurement Source = Measured
"Reporting numbers are finalized after seven days, unless communicated otherwise."

Report Fields
Month,Campaign,Site (CM360),Placement,Placement ID,Impressions,Clicks
2025-09,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_Global_Audience_NativeArticle5_Macro_TarrifsNextChapter_InFeedUnit,427821808,247489,643
2025-09,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_Global_Audience_NativeArticle5_Macro_TarrifsNextChapter_InsightsCTA,427820923,0,22
2025-09,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_NAM_ABM_Display_Macro_STtariffs_Insights 1x1,427336464,1621636,2837
2025-09,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_NAM_Audience_AVDisplay1_300x250,420310868,3,0
2025-09,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_NAM_Audience_AVDisplay1_300x600,420200371,3,0
2025-09,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_NAM_Audience_AVDisplay1_728x90,420597810,6,1
2025-09,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_NAM_Audience_NativeArticle4_AI_UnstickingYourAITransformation_ContentLandingPage,427822069,737,0
2025-09,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_NAM_Audience_NativeArticle4_AI_UnstickingYourAITransformation_InFeedUnit,427821193,377618,827
2025-09,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_NAM_Audience_NativeArticle4_AI_UnstickingYourAITransformation_InsightsCTA,427818847,0,15
2025-09,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_NAM_Audience_NativeArticle5_Macro_TarrifsNextChapter_ContentLandingPage,427821799,1007,0
2025-09,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_NAM_Audience_NativeArticle5_Macro_TarrifsNextChapter_InFeedUnit,427994918,396584,1037
2025-09,Bain Global Central Brand Campaign 2025,Nativo Inc.,Nativo_NAM_Audience_NativeArticle5_Macro_TarrifsNextChapter_InsightsCTA,427821211,0,12
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Audience_Display_Energy_Flex_Interscroller,428377785,19626,88
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Audience_Display_Energy_Flex_ResponsiveBillboard,428377782,165126,137
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Subscribers_Display_Energy_Flex_Interscroller,428378178,8102,33
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Takeover17th_Display_300x250,429579312,3194,1
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Takeover17th_Display_300x600,429531348,4425,0
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Takeover17th_Display_970x250,429162218,2282,0
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Takeover22nd_Display_300x250,428996947,4249,2
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Takeover22nd_Display_300x600,429531357,8063,4
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_APAC_Takeover22nd_Display_970x250,429164075,2628,3
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Audience+Contextual_Display_Energy_Flex_Interscroller,428378391,0,1
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Audience+Contextual_Display_Energy_Flex_ResponsiveBillboard,427827328,0,1
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Audience_Display_Energy_Flex_Interscroller,428378388,14891,86
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Audience_Display_Energy_Flex_ResponsiveBillboard,427827214,35105,29
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Subscribers_Display_Energy_Flex_Interscroller,427823317,20421,69
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Subscribers_Display_Energy_Flex_ResponsiveBillboard,428377746,0,1
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Subscribers_Display_Macro_SeizeV2_AppInterscroller,417674728,0,1
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Takeover17th_Display_300x250,429111092,2354,0
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Takeover17th_Display_300x600,428944033,3508,2
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Takeover17th_Display_970x250,429117212,1033,0
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Takeover22nd_Display_300x250,428938228,2335,1
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Takeover22nd_Display_300x600,428944378,4300,2
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_CA_Takeover22nd_Display_970x250,429117215,1349,1
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Audience_Display_Energy_Flex_Interscroller,427827217,14567,58
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Audience_Display_Energy_Flex_ResponsiveBillboard,427827337,185235,237
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Subscribers_Display_Energy_Flex_Interscroller,428377758,31190,83
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Takeover17th_Display_300x250,429114329,3754,4
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Takeover17th_Display_300x600,428944381,6017,1
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Takeover17th_Display_970x250,429527898,2612,1
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Takeover22nd_Display_300x250,429525387,6321,2
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Takeover22nd_Display_300x600,428944384,8313,2
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier1_Takeover22nd_Display_970x250,429528321,2736,2
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Audience_Display_Energy_Flex_Interscroller,427996502,11739,41
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Audience_Display_Energy_Flex_ResponsiveBillboard,428378400,58129,65
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Subscribers_Display_Energy_Flex_Interscroller,427827346,27166,65
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Takeover17th_Display_300x250,429578370,864,0
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Takeover17th_Display_300x600,428945047,1627,0
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Takeover17th_Display_970x250 ,429211364,309,0
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Takeover22nd_Display_300x250,429000553,2226,2
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Takeover22nd_Display_300x600,428945050,2988,0
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_EMEATier2_Takeover22nd_Display_970x250,429164054,1010,0
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Audience+Contextual_Display_300x600,413951404,1,0
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Audience_Display_Energy_Flex_Interscroller,427996514,4731,32
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Audience_Display_Energy_Flex_ResponsiveBillboard,428377773,22886,21
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Subscribers_Display_300x250,413951401,1,0
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Subscribers_Display_Energy_Flex_Interscroller,428378424,13230,70
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Takeover17th_Display_300x250,429575286,933,0
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Takeover17th_Display_300x600,429122015,1452,0
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Takeover17th_Display_970x250,429162209,324,0
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Takeover22nd_Display_300x250,428996923,1399,0
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Takeover22nd_Display_300x600,429122252,1344,1
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_LATAM_Takeover22nd_Display_970x250,429162215,1116,0
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Audience+Contextual_Display_Energy_Flex_Interscroller,428377737,0,1
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Audience+Contextual_Display_Energy_Flex_ResponsiveBillboard,427823314,0,1
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Audience_Display_Energy_Flex_Interscroller,427823311,13630,64
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Audience_Display_Energy_Flex_ResponsiveBillboard,428377734,105513,83
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Subscribers_Display_Energy_Flex_Interscroller,427827211,73697,259
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Subscribers_Display_Energy_Flex_ResponsiveBillboard,428377740,0,1
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Takeover17th_Display_300x250,429113984,13411,8
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Takeover17th_Display_300x600,428944030,20115,4
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Takeover17th_Display_970x250,429117029,7153,0
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Takeover22nd_Display_300x250,428938222,24990,12
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Takeover22nd_Display_300x600,429531360,49064,11
2025-09,Bain Global Central Brand Campaign 2025,The Economist,Economist_US_Takeover22nd_Display_970x250,429116465,19384,3
2025-09,Bain Global Central Brand Campaign 2025,WSJ,DNU,415806001,1,0
2025-09,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_CustomABM+Contextual_Display_Front Buyout_728x90,415658527,1,0
2025-09,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_CustomABM_Display_300x250,413954614,1,1
2025-09,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_CustomABM_Display_300x600,413954608,1,1
2025-09,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_Subcribers_Display_Front Buyout_300x250,415658557,1,1
2025-09,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_Subscribers_Display_300x250,413954578,33763,22
2025-09,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_Subscribers_Display_970x250,413954569,1,0
2025-09,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_Subscribers_Display_Buyout300x250,423030348,1,1
2025-09,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_Subscribers_Display_Buyout300x600,422474275,1,0
2025-09,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_Subscribers_Display_Energy_MeetingDemand_FolioRiver,427997195,4894,17
2025-09,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_Subscribers_Display_Macro_STStrategyActions_FolioRiver,426266676,48,0
2025-09,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_Takeover_Display_Macro_STExpire_300x600,429422703,6856,2
2025-09,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_Takeover_Display_Macro_STExpire_728x90,429423861,243,0
2025-09,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_Takeover_Display_Macro_STLaggardsLeaders_Hero,429016895,10682,15
2025-09,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_Takeover_Display_Macro_STModels_300x250,429423336,4415,4
2025-09,Bain Global Central Brand Campaign 2025,WSJ,WSJ_Global_USNewsBuyoutMarch_Display_Macro_TariffUncertainty_300x250,416165181,1,0
2025-09,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_CustomABM+Contextual_Display_300x250,413954632,45963,26
2025-09,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_CustomABM+Contextual_Display_300x600,413954626,27464,15
2025-09,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_CustomABM+Contexual_Display_970x250,413954620,16628,8
2025-09,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_CustomABM_Display_Energy_MeetingDemand_FolioRiver,427828639,17271,27
2025-09,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_CustomABM_Display_Front Buyout_970x250,416163189,1,1
2025-09,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_CustomABM_Display_Hero,416102292,2,0
2025-09,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_CustomABM_Display_Macro_STStrategyActions_FolioRiver,425925194,189,0
2025-09,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_Subcribers_Display_Front Buyout_300x600,416165139,1,0
2025-09,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_Subcribers_Display_Front Buyout_728x90,416165136,2,0
2025-09,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_Subscribers_Display_300x250,413954596,293064,301
2025-09,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_Subscribers_Display_300x600,413954590,4,2
2025-09,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_Subscribers_Display_970x250,413954584,5,3
2025-09,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_Subscribers_Display_Energy_MeetingDemand_FolioRiver,428381406,287801,913
2025-09,Bain Global Central Brand Campaign 2025,WSJ,WSJ_NAM_Subscribers_Display_Macro_STStrategyActions_FolioRiver,426266094,2559,1
2025-09,Bain Global Central Brand Campaign 2025 - Q4,FT,FT_APAC_CustomABM+Contextual_Display_300x600_Q4,430771542,2,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,FT,FT_APAC_Subscribers_Display_970x250_Q4,430121677,1,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,FT,FT_EMEATier1_CustomABM+Contextual_Display_300x600_Q4,430771356,2,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,FT,FT_EMEATier1_Subscribers_Display_300x250_Q4,430764759,1,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,FT,FT_EMEATier2_CustomABM+Contextual_Display_300x600_Q4,430127506,1,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,FT,FT_EMEATier2_Subscribers_Display_300x600_Q4,430775178,1,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,FT,FT_EMEATier2_Subscribers_Display_970x250_Q4,430118761,1,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,FT,FT_LATAM_CustomABM+Contextual_Display_300x250_Q4,430125391,1,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,FT,FT_LATAM_Subscribers_Display_300x600_Q4,430771581,1,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,FT,FT_LATAM_Subscribers_Display_970x250_Q4,430366607,1,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,FT,FT_NAM_CustomABM+Contextual_Display_300x250_Q4,430123366,1,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,FT,FT_NAM_CustomABM+Contextual_Display_300x600_Q4,430371341,1,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,FT,FT_NAM_CustomABM+Contextual_Display_970x250_Q4,430115695,1,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,FT,FT_NAM_Display_Newsletter_AI_MakeAIWork_Q4,430781535,11,2
2025-09,Bain Global Central Brand Campaign 2025 - Q4,FT,FT_NAM_Display_Newsletter_AI_ReimagineWins_Q4,430778766,11,3
2025-09,Bain Global Central Brand Campaign 2025 - Q4,FT,FT_NAM_Display_Newsletter_AI_ScaledEffectively_Q4,430135012,0,1
2025-09,Bain Global Central Brand Campaign 2025 - Q4,FT,FT_NAM_Subscribers_Display_300x600_Q4,430369934,1,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,FT,FT_NAM_Subscribers_Display_970x250_Q4,430116307,1,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,The Economist,Economist_APAC_Audience+Contextual_Display_300x250_Q4,429786328,16,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,The Economist,Economist_APAC_Audience+Contextual_Display_300x600_Q4,429789016,16,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,The Economist,Economist_APAC_Audience_Display_300x250_Q4,430393332,16,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,The Economist,Economist_APAC_Audience_Display_300x600_Q4,430015583,16,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,The Economist,Economist_APAC_Subscribers_Display_300x250_Q4,430016294,16,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,The Economist,Economist_APAC_Subscribers_Display_300x600_Q4,429785764,16,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,The Economist,Economist_CA_Audience+Contextual_Display_300x250_Q4,430376085,16,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,The Economist,Economist_CA_Audience+Contextual_Display_300x600_Q4,430377387,16,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,The Economist,Economist_CA_Audience_Display_300x250_Q4,429997763,16,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,The Economist,Economist_CA_Audience_Display_300x250_Q4 - Archived,429915833,16,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,The Economist,Economist_CA_Audience_Display_300x600_Q4,430377324,16,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,The Economist,Economist_CA_Audience_Display_300x600_Q4 - Archived,430304289,16,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,The Economist,Economist_CA_Subscribers_Display_300x250_Q4,430377354,16,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,The Economist,Economist_CA_Subscribers_Display_300x250_Q4 - Archived,430302252,16,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,The Economist,Economist_CA_Subscribers_Display_300x600_Q4,429770680,16,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,The Economist,Economist_CA_Subscribers_Display_300x600_Q4 - Archived,430304364,16,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,The Economist,Economist_EMEATier1_Audience+Contextual_Display_300x250_Q4,430000718,16,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,The Economist,Economist_EMEATier1_Audience+Contextual_Display_300x600_Q4,429778606,16,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,The Economist,Economist_EMEATier1_Audience_Display_300x250_Q4,430376124,16,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,The Economist,Economist_EMEATier1_Audience_Display_300x600_Q4,429770845,16,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,The Economist,Economist_EMEATier1_Subscribers_Display_300x250_Q4,429999269,16,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,The Economist,Economist_EMEATier1_Subscribers_Display_300x600_Q4,430000688,16,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,The Economist,Economist_EMEATier2_Audience+Contextual_Display_300x250_Q4,430389096,16,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,The Economist,Economist_EMEATier2_Audience+Contextual_Display_300x600_Q4,430011068,16,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,The Economist,Economist_EMEATier2_Audience_Display_300x250_Q4,429777205,16,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,The Economist,Economist_EMEATier2_Audience_Display_300x600_Q4,430387182,16,0
2025-09,Bain Global Central Brand Campaign 2025 - Q4,The Economist,Economist_EMEATier2_Subscribers_Display_300x250_Q4,430007654,22,0
